, lat, lon, total_area, mean_width, mean_length, mean_depth, mean_elev, max_elev, min_elev
414,27.946,89.897, 0.2250, , 0.8300, 22.4600, 5260, 5400, 5120
415,27.94,89.889, 0.7550, , 2.0600, 37.4900, 5040, 5200, 4880
416,27.892,89.849, 0.3180, , 0.8200, 26.4800, 5081, 5201, 4960
417,27.897,89.849, 0.3730, , 1.0200, 28.2600, 4980, 5160, 4800
418,27.935,89.901, 1.0880, , 1.7700, 43.2500, 4660, 5200, 4120
419,27.944,89.906, 0.2010, , 0.7700, 21.5400, 5020, 5040, 5000
420,27.936,89.913, 0.2800, , 0.9200, 25.9600, 5100, 5120, 5080
421,27.951,89.924, 0.4250, , 1.0600, 29.8400, 5350, 5440, 5260
422,27.961,89.931, 0.5800, , 1.1400, 33.8600, 5400, 5480, 5320
423,27.962,89.921, 0.6140, , 1.2100, 34.6400, 5265, 5450, 5080
424,27.937,89.948, 2.2750, , 2.1800, 57.9200, 5235, 5450, 5020
425,27.929,89.947, 1.7870, , 2.6300, 52.0200, 5120, 5320, 4920
426,27.888,89.965, 1.3320, , 1.5500, 46.6700, 5100, 5200, 5000
427,27.908,89.955, 0.0870, , 0.5000, 14.2900, 5075, 5120, 5030
428,27.901,89.96, 0.2730, , 0.9800, 24.7300, 5080, 5160, 5000
429,27.955,89.973, 0.2040, , 0.9500, 21.7000, 4560, 4640, 4480
430,27.941,89.964, 0.4790, , 1.4700, 31.3400, 5000, 5160, 4840
431,27.949,89.947, 0.1020, , 0.5300, 15.5400, 4640, 4760, 4520
432,27.951,89.955, 0.1180, , 0.8100, 16.6800, 5050, 5200, 4900
433,27.965,89.935, 0.1590, , 0.7900, 19.3000, 5080, 5120, 5040
434,27.961,89.941, 0.2300, , 0.7300, 22.9000, 5140, 5280, 5000
435,27.953,89.941, 0.1110, , 0.6400, 16.2000, 5160, 5200, 5120
436,27.965,89.928, 0.1110, , 1.1500, 16.2000, 5160, 5200, 5120
437,27.982,89.928, 0.1160, , 0.4600, 16.5500, 5090, 5100, 5080
438,27.972,89.929, 2.1370, , 2.5300, 55.5000, 5360, 5400, 5320
439,27.973,89.947, 0.1630, , 0.6500, 19.5600, 5170, 5220, 5120
440,27.986,89.952, 1.1160, , 3.1900, 43.6700, 4770, 5120, 4420
441,27.989,89.965, 1.5200, , 2.5400, 49.0200, 5040, 5200, 4880
442,28.011,89.943, 2.3690, , 3.5700, 57.6000, 5200, 5400, 5000
443,28.013,89.903, 0.5110, , 1.8300, 32.1800, , , 4800
444,28.011,89.907, 1.1660, , 2.4200, 44.4000, 5530, 5685, 5375
445,28.004,89.916, 0.6950, , 1.7900, 36.3900, 5304, 5528, 5080
446,28.028,89.889, 0.1670, , 1.0600, 19.8000, 5384, 5528, 5240
447,28.017,89.9, 1.3120, , 2.1100, 46.4100, 5498, 5795, 5200
448,28.039,89.912, 3.0790, , 2.6200, 63.2400, 5368, 5855, 4880
449,28.053,89.888, 3.0410, , 3.1700, 62.1600, 5468, 5855, 5080
450,28.081,89.871, 0.6870, , 1.2800, 36.2300, 5060, 5320, 4800
451,28.071,89.871, 1.2850, , 2.3500, 46.0500, 5020, 5360, 4680
452,28.082,89.862, 0.5250, , 1.1500, 32.5400, 5080, 5360, 4800
453,28.086,89.873, 0.1420, , 0.6000, 18.3300, , , 
454,28.095,89.878, 0.6510, , 1.8500, 35.4600, , , 
455,28.113,89.867, 1.4010, , 2.0600, 47.5600, , , 
456,28.101,89.891, 0.1880, , 0.8100, 20.9000, , , 
457,28.112,89.883, 4.2910, , 3.7900, 71.0500, , , 
458,28.123,89.891, 0.1560, , 0.6000, 19.1700, , , 
459,28.13,89.898, 0.8010, , 1.3000, 38.4600, , , 
460,28.162,89.91, 15.9830, , 7.4600, 108.4000, , , 
461,28.155,89.917, 1.0690, , 1.9200, 42.9600, , , 
462,28.139,89.92, 0.2320, , 0.9400, 23.0200, , , 
463,28.145,89.917, 0.5800, , 1.1800, 33.8700, , , 
464,28.145,89.928, 0.8600, , 1.8900, 39.5400, , , 
465,28.146,89.938, 14.9650, , 7.5300, 108.5700, , , 
466,28.101,89.966, 0.2700, , 0.6500, 24.6100, , , 
467,28.114,89.922, 0.4710, , 1.0400, 31.1300, , , 
468,28.093,89.946, 1.4900, , 2.5000, 48.6500, , , 
469,28.102,89.959, 1.5990, , 2.1500, 49.9300, , , 
470,28.102,89.969, 1.2260, , 1.5400, 45.2400, , , 
471,28.091,89.975, 1.7830, , 2.2300, 51.9700, , , 
472,28.074,89.981, 0.3890, , 0.9700, 28.7800, , , 
473,28.075,89.971, 0.8080, , 1.6100, 38.5900, , , 
474,28.07,89.987, 0.2360, , 0.7000, 23.2000, , , 
475,28.073,89.994, 0.7290, , 1.2400, 37.0700, , , 
476,28.085,89.985, 0.9620, , 1.4100, 41.2700, , , 
477,28.098,89.979, 1.7190, , 2.4400, 51.2800, , , 
478,28.114,89.977, 0.6370, , 1.3700, 35.1500, , , 
479,28.103,89.999, 1.2280, , 1.5100, 45.2600, , , 
480,28.132,89.98, 0.2100, , 0.7200, 21.9900, , , 
481,28.147,89.97, 0.3420, , 1.0900, 27.2600, , , 
482,28.144,89.979, 0.4610, , 0.9500, 30.8700, , , 
483,28.154,89.973, 1.2440, , 1.6600, 45.5000, , , 
484,28.153,89.997, 38.5220, , 20.1200, 147.8200, , , 4120
485,28.15,90.017, 3.1230, , 1.9900, 63.5600, 5797, 6674, 4920
486,28.1,90.055, 0.6200, , 0.8300, 34.7800, 5300, 5560, 5040
487,28.095,90.049, 0.1390, , 0.4300, 18.0900, 5376, 5471, 5280
488,28.126,90.064, 17.8770, , 10.3500, 115.0500, 5539, 6949, 4128
489,28.121,90.132, 6.9040, , 4.1000, 83.6800, 5835, 6949, 4720
490,28.115,90.128, 0.8860, , 1.3800, 39.9900, 5360, 5720, 5000
491,28.121,90.136, 1.8020, , 1.8200, 52.1800, 5520, 6320, 4720
492,28.133,90.166, 49.2680, , 16.2100, 159.9800, , , 4120
493,28.146,90.184, 0.4180, , 1.0500, 29.6500, , , 
494,28.133,90.19, 0.5090, , 1.1300, 32.1300, , , 
495,28.128,90.217, 12.2250, , 6.2900, 101.2800, , , 4174
496,28.133,90.247, 3.8020, , 3.3800, 75.4700, , , 
497,28.114,90.281, 16.8660, , 5.6000, 112.8700, , , 
498,28.124,90.307, 2.1140, , 2.4700, 55.2900, , , 
499,28.107,90.318, 11.2280, , 6.2000, 98.6000, , , 
500,28.071,90.366, 7.7510, , 3.6800, 86.9900, , , 
501,28.066,90.341, 4.8890, , 6.5300, 74.3400, , , 
502,28.048,90.333, 0.3960, , 0.9200, 28.9800, , , 
503,28.056,90.32, 0.1290, , 0.5000, 17.4400, , , 
504,28.038,90.331, 0.6250, , 1.1100, 34.9000, , , 
505,28.045,90.323, 1.4070, , 1.6000, 47.6300, , , 
506,28.029,90.327, 3.7590, , 2.8000, 67.8400, , , 
507,28.019,90.306, 3.0810, , 2.4900, 63.2600, , , 
508,28.034,90.295, 1.9290, , 1.6300, 53.4800, , , 
509,28.039,90.274, 0.1060, , 0.5200, 15.8300, , , 
510,28.032,90.281, 0.6320, , 1.1200, 35.0600, , , 
511,28.017,90.294, 0.3980, , 1.1100, 29.0300, , , 
512,28.017,90.289, 0.2500, , 0.8300, 23.8000, , , 
513,28.008,90.299, 1.2770, , 1.8600, 45.9400, , , 
514,28.005,90.292, 0.8940, , 1.6600, 40.1300, , , 
515,28.013,90.29, 0.1320, , 0.7200, 17.6300, , , 
516,27.992,90.301, 1.5560, , 1.9500, 49.4400, 5600, 5880, 5320
517,27.97,90.299, 2.6030, , 2.8200, 59.5800, 5380, 5560, 5200
518,27.983,90.263, 1.2450, , 2.0000, 45.5000, 5389, 5638, 5140
519,27.994,90.255, 0.1660, , 0.6400, 19.7000, 5440, 5600, 5280
520,27.992,90.26, 0.1220, , 0.5800, 16.9600, 5450, 5540, 5360
521,27.989,90.264, 0.0500, , 0.5500, 10.3700, , , 
522,28.022,90.212, 0.2980, , 1.2400, 25.6800, , , 
523,28.023,90.157, 0.6370, , 1.8800, 35.1600, , , 
524,27.991,90.101, 0.2480, , 0.9900, 23.7100, 5200, 5320, 5080
525,27.965,90.097, 0.6160, , 1.1100, 34.7000, 5350, 5500, 5200
526,27.983,90.106, 2.7740, , 2.4700, 60.9500, 5180, 5360, 5000
527,27.951,90.145, 0.0680, , 0.3700, 12.3900, 4720, 4800, 4640
528,27.954,90.143, 0.1280, , 0.6500, 17.4200, 4700, 4800, 4600
529,27.968,90.135, 0.1090, , 0.5800, 16.0200, 4540, 4640, 4440
530,27.968,90.139, 0.5710, , 1.0600, 33.6500, 4830, 5320, 4340
531,27.976,90.131, 1.5990, , 1.9400, 49.9300, 5360, 5600, 5120
532,27.986,90.122, 0.9240, , 1.8000, 40.6500, 5360, 5600, 5120
533,27.994,90.133, 0.3150, , 0.6500, 26.3100, 5320, 5440, 5200
534,28.026,90.134, 1.4550, , 2.7300, 48.2300, , , 
535,28.02,90.175, 0.4580, , 1.0600, 30.7700, , , 
536,28.011,90.179, 0.2140, , 0.7600, 22.1800, , , 
537,28.014,90.182, 0.1790, , 0.7900, 20.4400, , , 
538,28.023,90.221, 0.1440, , 0.7200, 18.4500, , , 
539,28.026,90.222, 0.1380, , 0.7200, 18.0900, , , 
540,28.013,90.239, 1.9880, , 2.6400, 54.0800, 5150, 5320, 4980
541,27.967,90.259, 2.6980, , 3.6900, 60.2600, 5309, 5638, 4980
542,27.965,90.25, 0.4000, , 1.0100, 29.0900, 5305, 5450, 5160
543,27.95,90.281, 4.2150, , 3.2100, 70.6100, 5440, 5720, 5160
544,27.936,90.277, 1.6010, , 1.2300, 49.9600, 5400, 5600, 5200
545,27.931,90.277, 5.0860, , 3.5300, 75.3600, 5425, 5710, 5140
546,27.905,90.262, 0.1390, , 0.8400, 18.1200, 5381, 5582, 5180
547,27.908,90.243, 3.2350, , 2.4600, 64.3500, 5385, 5650, 5120
548,27.92,90.239, 0.6590, , 1.7900, 35.6300, 5360, 5480, 5240
549,27.932,90.226, 0.2190, , 0.7600, 22.4300, 5380, 5480, 5280
550,27.921,90.227, 0.4810, , 1.1100, 31.4100, 5300, 5400, 5200
551,27.911,90.232, 3.8100, , 3.3300, 68.1600, 5180, 5560, 4800
552,27.906,90.211, 0.0590, , 0.3900, 11.4300, 5100, 5200, 5000
553,27.912,90.2, 1.0430, , 1.2700, 42.5700, 5105, 5280, 4930
554,27.889,90.23, 1.4760, , 1.7200, 48.4900, 5235, 5650, 4820
555,27.887,90.217, 1.5330, , 2.5400, 49.1700, 5160, 5200, 5120
556,27.875,90.228, 0.8390, , 1.9300, 39.1600, 5060, 5200, 4920
557,27.864,90.216, 0.4380, , 1.0800, 30.2100, 5160, 5280, 5040
558,27.858,90.216, 0.1600, , 0.7200, 19.4000, 5195, 5240, 5150
559,27.871,90.242, 0.1970, , 0.5600, 21.3500, 5220, 5240, 5200
560,27.871,90.248, 0.1870, , 0.5700, 20.8400, 5180, 5240, 5120
561,27.898,90.222, 0.0410, , 0.3300, 9.1500, 5360, 5360, 5360
562,27.904,90.234, 0.9540, , 1.6100, 41.1400, 5425, 5650, 5200
563,27.89,90.262, 1.0670, , 1.4500, 42.9400, 5361, 5582, 5140
564,27.898,90.222, 0.1070, , 0.4500, 15.8800, 5254, 5388, 5120
565,27.844,90.257, 1.3950, , 1.7000, 47.4800, 5239, 5478, 5000
566,27.835,90.252, 0.3440, , 0.9500, 27.3100, 5140, 5280, 5000
567,27.831,90.249, 0.2030, , 0.8500, 21.6600, 4945, 5050, 4840
568,27.827,90.245, 0.1310, , 0.6100, 17.6100, 5040, 5120, 4960
569,27.823,90.241, 0.0750, , 0.4000, 13.1100, 5060, 5160, 4960
570,27.804,90.247, 0.1050, , 0.5700, 15.7300, 4980, 5120, 4840
571,27.832,90.264, 0.6790, , 1.5900, 0.0300, 5230, 5420, 5040
572,27.829,90.271, 0.6850, , 0.9900, 0.0300, 5250, 5420, 5080
573,27.834,90.275, 0.5790, , 1.4400, 0.0200, 5209, 5478, 4940
574,27.841,90.273, 0.1140, , 0.5300, 0.0000, 5240, 5360, 5120
575,27.843,90.27, 0.1300, , 0.5800, 0.0000, 5200, 5320, 5080
576,27.906,90.261, 0.5470, , 1.0900, 0.0200, 5411, 5582, 5240
577,27.914,90.286, 0.3680, , 1.5600, 0.0100, 5475, 5710, 5240
578,27.91,90.286, 0.5550, , 1.5000, 0.0200, 5455, 5710, 5200
579,27.905,90.287, 0.1350, , 0.5000, 0.0000, 5410, 5460, 5360
580,27.901,90.303, 4.2810, , 2.7400, 0.3000, 5344, 5688, 5000
581,27.883,90.315, 2.5240, , 2.1300, 0.1500, 5180, 5320, 5040
582,27.874,90.308, 1.1610, , 1.7500, 0.0500, 5220, 5400, 5040
583,27.873,90.321, 0.8800, , 1.6100, 0.0400, 5340, 5560, 5120
584,27.867,90.325, 0.4390, , 1.0500, 0.0100, 5380, 5560, 5200
585,27.853,90.327, 0.9580, , 1.7900, 0.0400, 5300, 5480, 5120
586,27.845,90.322, 0.1880, , 0.9500, 0.0000, 5220, 5320, 5120
587,27.828,90.323, 0.2450, , 0.8700, 0.0100, 5100, 5200, 5000
588,27.825,90.32, 0.1870, , 0.5000, 0.0000, 5205, 5450, 4960
589,27.82,90.32, 0.2700, , 0.5700, 0.0100, 5205, 5450, 4960
590,27.814,90.318, 0.2790, , 0.7600, 0.0100, 5130, 5260, 5000
591,27.814,90.323, 0.2110, , 0.8000, 0.0000, 5150, 5320, 4980
592,27.823,90.327, 0.8540, , 1.8700, 0.0300, 5170, 5260, 5080
593,27.853,90.339, 1.0050, , 1.4500, 0.0400, 5235, 5400, 5070
594,27.829,90.378, 0.1100, , 0.4900, 0.0000, 5110, 5200, 5020
595,27.827,90.371, 0.3430, , 1.1900, 0.0100, 5260, 5400, 5120
596,27.848,90.367, 0.1350, , 0.4800, 0.0000, 5160, 5240, 5080
597,27.853,90.361, 0.1780, , 0.8100, 0.0000, 5120, 5160, 5080
598,27.855,90.348, 0.1310, , 0.6900, 0.0000, 5200, 5280, 5120
599,27.86,90.34, 0.7540, , 1.4500, 0.0300, 5220, 5400, 5040
600,27.871,90.336, 2.1920, , 1.6400, 0.1200, 5310, 5540, 5080
601,27.878,90.349, 0.1600, , 0.5500, 0.0000, 5090, 5160, 5020
602,27.882,90.355, 0.0960, , 0.4500, 0.0000, 5300, 5400, 5200
603,27.887,90.352, 0.0690, , 0.4400, 0.0000, 5330, 5400, 5260
604,27.884,90.348, 0.0790, , 0.4700, 0.0000, 5300, 5400, 5200
605,27.882,90.343, 0.0550, , 0.4100, 0.0000, 5300, 5400, 5200
606,27.883,90.327, 0.7880, , 1.2600, 0.0300, 5280, 5400, 5160
607,27.898,90.318, 1.3870, , 2.0900, 0.0700, 5464, 5688, 5240
608,27.904,90.329, 0.2830, , 0.9600, 0.0100, 5360, 5400, 5320
609,27.911,90.327, 0.1310, , 0.6500, 0.0000, 5355, 5440, 5270
610,27.913,90.316, 2.0690, , 2.2100, 0.1100, 5360, 5480, 5240
611,27.918,90.303, 0.9460, , 1.7600, 0.0400, 5565, 5710, 5420
612,27.925,90.296, 0.7930, , 1.7900, 0.0300, 5445, 5710, 5180
613,27.933,90.286, 0.3320, , 1.8900, 0.0100, 5530, 5660, 5400
614,27.966,90.294, 4.0760, , 2.6100, 0.2800, 5540, 5760, 5320
615,27.949,90.306, 0.9500, , 1.4400, 0.0400, 5505, 5649, 5360
616,27.956,90.317, 2.3490, , 2.2800, 0.1400, 5485, 5649, 5320
617,27.947,90.329, 0.0360, , 0.3700, , 5520, 5560, 5480
618,27.952,90.331, 0.0430, , 0.3100, , 5531, 5572, 5490
619,27.955,90.332, 0.0750, , 0.5700, 0.0000, 5406, 5572, 5240
620,27.966,90.338, 0.0630, , 0.4000, 0.0000, 5400, 5480, 5320
621,27.965,90.324, 1.7600, , 1.8300, 0.0900, 5868, 5868, 5868
622,27.971,90.312, 0.0950, , 0.6000, 0.0000, 5868, 5868, 5868
623,27.982,90.331, 0.0960, , 0.4200, 0.0000, 5440, 5440, 5440
624,27.979,90.314, 2.5840, , 3.1900, 0.1500, 5868, 5868, 5868
625,27.997,90.319, 1.1080, , 1.6300, 0.0500, 5583, 5583, 5583
626,28.009,90.302, 0.6770, , 1.2500, 0.0300, , , 
627,28.015,90.316, 1.8520, , 2.5300, 0.1000, , , 
628,28.019,90.335, 1.4920, , 1.8400, 0.0700, , , 
629,28.001,90.347, 0.0780, , 0.4900, 0.0000, , , 
630,28.016,90.341, 0.3260, , 1.0800, 0.0100, , , 
631,28.021,90.347, 0.3290, , 1.3000, 0.0100, , , 
632,28.03,90.35, 1.6530, , 2.3200, 0.0800, , , 
633,28.04,90.346, 2.4410, , 2.1100, 0.1400, , , 
634,28.053,90.353, 0.2120, , 1.2300, 0.0000, , , 
635,28.052,90.374, 3.9310, , 3.3700, 0.2700, , , 
636,28.035,90.377, 0.1290, , 0.9100, 0.0000, , , 
637,28.033,90.38, 0.2380, , 0.9400, 0.0100, , , 
638,28.042,90.386, 0.7340, , 1.4200, 0.0300, , , 
639,28.048,90.393, 2.9950, , 3.6000, 0.1900, , , 
640,28.015,90.391, 3.5890, , 4.1800, 0.2400, , , 
641,27.988,90.368, 0.2070, , 0.5400, 0.0000, 5280, 5440, 5120
642,27.983,90.366, 0.1790, , 0.6700, 0.0000, 5440, 5560, 5320
643,27.992,90.371, 0.0410, , 0.4100, , 5540, 5600, 5480
644,27.996,90.375, 0.4210, , 1.3300, 0.0100, , , 5240
645,27.996,90.39, 1.6360, , 1.8700, 0.0800, 5424, 5600, 5248
646,27.981,90.395, 1.6530, , 1.8200, 0.0800, 5420, 5600, 5240
647,27.974,90.387, 0.0590, , 0.3000, 0.0000, 5430, 5480, 5380
648,27.971,90.386, 0.0980, , 0.4600, 0.0000, 5440, 5520, 5360
649,27.968,90.382, 0.0850, , 0.3700, 0.0000, 5380, 5440, 5320
650,27.962,90.378, 0.5120, , 0.9000, 0.0200, 5460, 5640, 5280
651,27.956,90.376, 0.1110, , 0.5300, 0.0000, 5400, 5480, 5320
652,27.95,90.374, 0.0330, , 0.2800, , 5400, 5440, 5360
653,27.954,90.383, 0.3640, , 1.1200, 0.0100, 5640, 5880, 5400
654,27.954,90.385, 0.2320, , 0.9400, 0.0000, 5640, 5880, 5400
655,27.946,90.388, 0.4000, , 0.8100, 0.0100, 5503, 5686, 5320
656,27.938,90.385, 0.3940, , 0.7100, 0.0100, 5390, 5500, 5280
657,27.933,90.379, 0.0590, , 0.4900, 0.0000, 5290, 5380, 5200
658,27.933,90.387, 0.2980, , 0.8100, 0.0100, 5400, 5480, 5320
659,27.93,90.393, 0.0450, , 0.2400, 0.0000, 5400, 5440, 5360
660,27.926,90.394, 0.0430, , 0.4000, , 5380, 5440, 5320
661,27.913,90.401, 0.1760, , 1.2000, 0.0000, 5340, 5400, 5280
662,27.905,90.405, 0.1080, , 0.4400, 0.0000, 5280, 5360, 5200
663,27.898,90.409, 0.0740, , 0.4200, 0.0000, 5280, 5400, 5160
664,27.89,90.414, 0.3530, , 1.1800, 0.0100, 5180, 5240, 5120
665,27.872,90.439, 0.2570, , 1.1300, 0.0100, 5000, 5160, 4840
666,27.877,90.432, 0.0780, , 0.5500, 0.0000, 4550, 4600, 4500
667,27.879,90.454, 0.0500, , 0.4000, 0.0000, 5160, 5280, 5040
668,27.894,90.418, 0.9940, , 1.6200, 0.0400, 5190, 5400, 4980
669,27.905,90.413, 0.5570, , 1.1200, 0.0200, 5240, 5400, 5080
670,27.907,90.407, 0.0300, , 0.2900, , 5260, 5320, 5200
671,27.919,90.403, 1.3690, , 1.8600, 0.0600, 5330, 5500, 5160
672,27.922,90.414, 0.0370, , 0.2700, , 5250, 5260, 5240
673,27.921,90.419, 0.0170, , 0.1800, , 5080, 5120, 5040
674,27.931,90.4, 0.8530, , 1.5800, 0.0300, 5340, 5600, 5080
675,27.938,90.397, 1.8000, , 2.9900, 0.0900, 5430, 5640, 5220
676,27.948,90.409, 0.9790, , 1.5200, 0.0400, 5461, 5641, 5280
677,27.945,90.417, 0.3960, , 0.9500, 0.0100, 5370, 5460, 5280
678,27.943,90.421, 0.0880, , 0.3900, 0.0000, 5265, 5320, 5210
679,27.935,90.433, 0.0510, , 0.3300, 0.0000, 5205, 5230, 5180
680,27.949,90.422, 0.2260, , 0.6600, 0.0000, 5350, 5460, 5240
681,27.953,90.421, 0.4050, , 0.9500, 0.0100, 5345, 5460, 5230
682,27.958,90.413, 0.7780, , 1.7000, 0.0300, 5460, 5600, 5320
683,27.967,90.432, 0.6990, , 1.7900, 0.0300, 5315, 5480, 5150
684,27.966,90.423, 0.0560, , 0.4900, 0.0000, 5380, 5480, 5280
685,27.962,90.4, 3.9710, , 3.3700, 0.2800, 5510, 5800, 5220
686,27.98,90.407, 0.7620, , 1.3200, 0.0300, 5440, 5560, 5320
687,27.99,90.467, 44.1140, , 10.5600, 6.8100, 6160, 7600, 4720
688,27.999,90.401, 3.3050, , 3.1300, 0.2100, , , 5230
689,28.003,90.411, 0.1510, , 0.5200, 0.0000, , , 
690,28.011,90.403, 0.3750, , 0.8400, 0.0100, , , 
691,28.022,90.407, 0.8610, , 1.3700, 0.0300, , , 
692,28.029,90.405, 0.3750, , 0.8000, 0.0100, , , 
693,28.028,90.443, 0.1690, , 0.6400, 0.0000, , , 
694,28.018,90.442, 3.3900, , 3.3000, 0.2200, , 6580, 
695,28.014,90.454, 1.6970, , 2.4300, 0.0900, , , 
696,28.013,90.465, 0.1590, , 0.5200, 0.0000, 5540, 5680, 5400
697,28.016,90.495, 0.5380, , 1.2300, 0.0200, , , 
698,27.992,90.494, 0.0570, , 0.4400, 0.0000, 5300, 5360, 5240
699,27.963,90.491, 0.1070, , 0.4900, 0.0000, 5235, 5320, 5150
700,27.931,90.519, 1.3260, , 1.6300, 0.0600, 5305, 5520, 5090
701,27.911,90.51, 0.1780, , 0.7700, 0.0000, 5255, 5400, 5110
702,27.912,90.503, 0.3100, , 0.8600, 0.0100, 5235, 5320, 5150
703,27.9,90.511, 1.1240, , 2.3600, 0.0500, 5250, 5500, 5000
704,27.894,90.496, 0.2000, , 0.8800, 0.0000, 5205, 5400, 5010
705,27.893,90.504, 0.9850, , 1.9600, 0.0400, 5215, 5400, 5030
706,27.892,90.515, 0.2310, , 0.9600, 0.0000, 5055, 5160, 4950
707,27.9,90.561, 2.0890, , 2.2100, 0.1200, 5273, 5566, 4980
708,27.835,90.572, 0.1020, , 0.4000, 0.0000, 5130, 5280, 4980
709,27.83,90.576, 0.4520, , 0.9000, 0.0100, 5160, 5360, 4960
710,27.826,90.577, 0.1230, , 0.4900, 0.0000, 5260, 5300, 5220
711,27.834,90.585, 0.5930, , 0.5800, 34.1000, 5270, 5439, 5100
712,27.841,90.595, 1.0630, , 1.7800, 42.8300, 5130, 5320, 4940
713,27.845,90.573, 0.6500, , 1.3000, 35.4400, 5118, 5260, 4975
714,27.905,90.568, 0.3390, , 0.6800, 27.1800, 5175, 5280, 5070
715,27.903,90.573, 0.0990, , 0.5000, 15.3500, 5110, 5140, 5080
716,27.913,90.559, 0.2630, , 0.5000, 24.2000, 5175, 5360, 4990
717,27.905,90.56, 0.4120, , 1.1600, 29.4000, 5158, 5345, 4970
718,27.931,90.524, 0.2280, , 0.5800, 22.9200, 5290, 5480, 5100
719,27.933,90.529, 0.5680, , 1.1600, 33.6300, 5265, 5480, 5050
720,27.945,90.518, 0.1750, , 0.6100, 20.4900, 5200, 5230, 5170
721,27.94,90.523, 0.0600, , 0.3400, 11.5600, 5320, 5400, 5240
722,27.949,90.507, 0.1550, , 0.4200, 18.8000, 5260, 5420, 5100
723,27.967,90.515, 0.0470, , 0.3800, 10.3400, 5330, 5360, 5300
724,27.998,90.489, 0.2010, , 0.6600, 21.5100, 5335, 5400, 5270
725,27.991,90.51, 2.1840, , 2.8500, 55.9000, 5323, 5445, 5200
726,27.987,90.524, 0.2170, , 0.6700, 22.4600, 5370, 5480, 5260
727,27.989,90.519, 0.5130, , 0.8200, 32.1600, 5285, 5400, 5170
728,27.972,90.523, 0.3470, , 0.4200, 27.5100, 5305, 5430, 5180
729,27.981,90.526, 0.4860, , 1.2500, 31.6400, 5355, 5430, 5280
730,27.968,90.549, 0.7280, , 2.1100, 37.1000, 5190, 5440, 4940
731,27.996,90.519, 0.1090, , 0.6000, 16.1200, 5300, 5460, 5140
732,27.995,90.526, 0.4340, , 1.1500, 29.9900, 5340, 5520, 5160
733,27.987,90.531, 0.4390, , 1.2300, 30.2700, 5300, 5440, 5160
734,28.02,90.5, 0.7610, , 0.9400, 37.6800, 5770, 6200, 5340
735,27.998,90.547, 26.7100, , 8.8800, 131.2400, 5291, 6000, 4582
736,28.046,90.556, 0.6000, , 1.2300, 34.3300, 5540, 5800, 5280
737,28.039,90.567, 1.3440, , 1.5400, 46.7700, 5515, 5800, 5230
738,28.028,90.573, 0.7630, , 1.4500, 37.6800, 5450, 5600, 5300
739,28.0,90.599, 0.8170, , 1.9800, 38.8100, 5550, 5780, 5320
740,27.995,90.58, 0.2150, , 0.7000, 22.0000, 5293, 5400, 5185
741,27.993,90.574, 0.2960, , 1.0300, 25.7600, 5355, 5490, 5220
742,27.989,90.568, 0.1050, , 0.4100, 15.3500, 5330, 5400, 5260
743,27.999,90.575, 0.2140, , 0.6900, 22.0000, 5405, 5500, 5310
744,28.003,90.586, 0.1750, , 0.5000, 19.9500, 5250, 5320, 5180
745,28.023,90.585, 0.2000, , 0.6000, 21.5100, 5450, 5540, 5360
746,28.028,90.586, 0.1820, , 0.8200, 20.4900, 5430, 5540, 5320
747,27.996,90.612, 0.3600, , 0.8400, 27.8400, 5343, 5455, 5230
748,27.995,90.604, 1.0670, , 1.1800, 42.9800, 5368, 5525, 5210
749,27.961,90.591, 0.6700, , 0.8100, 35.8700, 5365, 5550, 5180
750,27.983,90.615, 0.7590, , 0.9900, 37.6800, 5250, 5430, 5070
751,27.975,90.628, 0.8230, , 1.2700, 38.8100, 5265, 5430, 5100
752,27.967,90.65, 0.1700, , 0.7000, 19.9500, 5235, 5290, 5180
753,27.968,90.655, 0.0750, , 0.4800, 13.6200, 5163, 5235, 5090
754,27.972,90.648, 0.1790, , 0.5800, 20.4900, 5285, 5480, 5090
755,27.967,90.65, 0.2790, , 1.1400, 25.0000, 5165, 5350, 4980
756,27.996,90.619, 0.1150, , 0.5400, 16.8500, 5210, 5300, 5120
757,27.99,90.622, 0.4490, , 0.9600, 30.5600, 5205, 5310, 5100
758,27.985,90.629, 0.1880, , 0.6700, 21.0100, 5320, 5380, 5260
759,28.016,90.6, 0.1980, , 0.4400, 21.5100, 5350, 5500, 5200
760,28.016,90.614, 5.7930, , 5.8100, 78.7900, 5385, 5800, 4970
761,28.008,90.666, 0.1820, , 0.7700, 20.4900, 5330, 5460, 5200
762,28.003,90.663, 0.1350, , 0.6200, 17.5300, 5260, 5420, 5100
763,28.024,90.635, 0.5090, , 0.9200, 32.1600, 5353, 5445, 5260
764,28.031,90.62, 0.1570, , 0.5900, 19.3900, 5395, 5450, 5340
765,28.028,90.624, 0.0310, , 0.2500, 7.2600, 5478, 5550, 5405
766,28.025,90.623, 0.0890, , 0.5800, 14.5200, 5360, 5430, 5290
767,28.045,90.602, 0.7210, , 1.1300, 36.9000, 5515, 5710, 5320
768,28.042,90.628, 0.2200, , 0.6700, 22.4600, 5430, 5620, 5240
769,28.035,90.662, 0.5500, , 0.6900, 33.1500, 5075, 5240, 4910
770,28.066,90.679, 2.9440, , 2.5500, 62.2200, 5410, 5760, 5060
771,28.044,90.694, 5.9500, , 4.5700, 79.5300, 5450, 5960, 4940
